PurchaseDate|PurchaseId|custId|productId|quantity|discountpercentage
02/26/20|99812400-25C0-93A2-785C-458C6EBFCE80|1496|1595F8D6-08B1-A823-F8A7-0F7B051ABB23|3|5
02/12/20|64C7B6AB-30F8-37B4-59CA-109C89EFACE8|1942|B79D72BB-756B-3A8A-3269-ADBB381FB8D8|1|5
02/10/20|5CAC1905-64B9-B1CA-3807-5C24C4A374C5|1511|1BAACCA8-64E1-5313-6A3A-0B96B507D492|5|1
02/20/20|3CA177E3-2B68-85B3-E45B-99092816E139|2283|8287FC07-EEBB-88F9-5D47-C0306F60B1DA|6|4
02/04/20|37B9383F-2D5B-AE98-6873-7CE83A3E78BB|2867|D89640B5-453B-D173-5B27-6E21B3E3C048|3|7
02/08/20|0D26FDAB-FD46-3816-D209-2B67649E3C8B|1296|EAE60B1D-7281-91C9-8FCD-D8AAD9C26579|1|3
02/24/20|A81C2362-EF9A-D433-1F73-71647852B72A|2576|149657B6-74B8-7E9A-AAFA-D815106AEBF7|1|10
02/15/20|2075996F-D99F-E15C-FE86-4239F4ECF270|2381|18F2E06B-BDAA-ED4E-1D0A-3DB6C159B773|4|2
02/25/20|760D75FF-98DD-74DC-66C5-85F348F482AF|2026|5552DE17-B04D-A3C6-0B74-31FBA8D1C846|2|4
02/18/20|CC781768-F7F8-74C5-210C-8F41F7D7C25F|3055|EC248668-9FBB-E255-C5F5-CD2E5F7FA0ED|3|3
02/15/20|E1936725-1EE1-96EC-7FCC-B1A34434AA47|1846|4D895427-0B63-319F-DD6E-DF17D5817D95|2|2
02/12/20|CB3E3C9F-4128-AC80-E30F-4B6079950BD6|3327|305C016B-2F78-F8C3-0253-FC5E83026CD9|6|4
02/05/20|CC9E9918-D33D-07DD-5C60-472448B708C3|3964|149657B6-74B8-7E9A-AAFA-D815106AEBF7|1|10
02/26/20|453A6A80-6B99-F6EF-C7A7-3B223BB725D0|3143|7760C3BA-66B8-8153-5348-A0DDC4D8120E|2|9
02/21/20|722157ED-0C65-E3AF-DD6B-0679AFFF32A4|3821|181A5F7D-91E0-239A-5141-F1E958220B7F|2|10
02/03/20|75ED46C1-7D4F-DEC7-5A30-848BD4BB19B2|2757|2FE61B4A-9E13-96BA-3A00-96A97416CEBA|6|1
02/17/20|72620B31-4F52-5ED3-ACE0-8D83F37DCFDD|2300|B50AB9C3-A6C3-CC6F-B36F-B6871FDA9FD8|6|2
02/15/20|8566FA83-9A96-2696-4BE1-58E6D86C5586|1073|D960690D-5738-8C65-EC51-380AE562AF4A|4|4
02/28/20|B2A512EB-BDB4-C84E-9B27-4B902D5D0A53|3509|537B8303-3641-BAE2-8640-50106DC90AFC|6|9
02/29/20|74207E8B-86B6-F0FE-2C6E-36E621A6FBC0|1555|76EFF983-7081-3D06-F2D2-20F541CC78A2|2|5
02/05/20|C2B2F159-B433-0CB2-A782-A691C6FCB7BC|3315|A53E239E-2272-8991-7841-70F37E92041A|4|3
02/21/20|137195C6-7022-75E6-CE5D-F5B57DB3463C|3216|6882DBAF-7DB9-6FFC-D00E-7A274B8EF48F|1|10
02/29/20|50E79BCD-258C-2229-91EB-A09FC67DF717|2792|56AD736B-FEF1-9A3C-7CBB-7648CA40656E|2|8
02/01/20|A137AAB7-4557-AD43-4697-7F2A734E9F27|2668|6107BBC9-09DA-0E3D-B266-DABF566A088F|4|2
02/26/20|AC4AAD36-DAC2-EA75-1FB5-030D1D8269F5|1498|88E04A22-07F6-5440-39DD-4FF36EB211AF|2|1
02/02/20|218BE75D-99D6-081F-CAAD-7BF2E1858B8F|3970|315BC932-5BE4-F8FC-FE57-A61B9E9DEC8C|4|10
02/29/20|7FA575FC-3715-7BD6-EFBE-0A815CF25D63|1519|BE523D86-3652-BA00-4482-5AA958EA028C|1|5
02/03/20|FB9B597C-5DFA-DA01-57B6-52BA2AF1F31E|3159|8B5466AD-9BA3-8AEA-D509-E592F4F08B86|4|4
02/12/20|E567871D-A7F3-C0B1-C4F1-12DB97400D2C|3643|BE967873-292F-947A-CA01-9F020F804CB6|3|4
02/19/20|D595658C-8CEA-E13F-E7D8-34393095D5E1|3404|0257ED4C-646F-666B-037D-349C569697D6|1|3
02/02/20|F64D4DBB-4334-E507-63C6-788AB28819DD|2523|E3C54163-75D2-DEDD-113B-675D777272F0|6|1
02/04/20|1CBCBE37-E281-CBD3-0980-5B99B28D373D|2888|6582BFF7-31A5-8937-4344-A279E85CA3C2|6|7
02/05/20|08F6F3F3-D50D-E051-01FA-DDDA45AFD73F|1577|90C82ECC-12EF-A4CC-AD32-3AF7A90B6CF2|4|1
02/27/20|DFCDFB70-356B-92BF-CA4D-E26674B35113|1676|8A5633F7-876A-79E0-194D-0B290C557C7E|6|4
02/08/20|80354BD9-6E2A-3034-32AB-F66498D4E6BA|1373|D86D3756-CA0B-C238-8B42-21C3F199592D|4|8
02/03/20|5411D019-45AD-C193-9AA0-4E2453FDE09E|1810|B5138988-C5A7-398D-44AA-CAA1BD41CC2B|5|8
02/17/20|D7BF2949-3E59-8783-DBB4-332C64F3AEA5|3145|E50A33EF-6E79-6477-0A45-49EDEE7B9716|5|2
02/24/20|1C8C2ED0-87D0-9AD2-FD42-3C3D13B45891|2467|F6005C1C-0075-BCD0-1B06-B581BE4EFFAC|2|9
02/03/20|783428AB-21E7-C0BD-859D-3A99B9197BC1|2078|F7826DFB-7D7D-F62E-6F1F-EA8F32E215AA|3|5
02/29/20|95EBEADD-B847-1581-2E28-D2DE29A80151|3606|208E8EB7-4746-4BFE-8190-BBC7C863D944|2|3
02/03/20|7BBCF570-E616-4020-B014-E01BDF3C95DE|1060|C8CAFD53-E09E-4882-C898-9D87B6FDD092|2|6
02/07/20|59C9BFC5-E543-E666-5FAE-B337F32B7D7F|1486|0687CF01-5014-3FE5-6DFB-07D8472968DE|1|7
02/12/20|F1CB08C4-2ABD-249E-98A5-6B4217B161C4|3943|FFB98D46-62BC-57F5-93E0-C9328AFEF76F|2|1
02/29/20|398B2854-EA1A-A2D3-703F-E1A203C2CC9E|1787|466630E9-9CA8-D4D8-B54B-C7E50769FF02|2|3
02/13/20|F30A0B29-B18C-4D7E-5F19-6CD191CDC6D2|2510|139A4CA3-8CDE-9B92-8118-B8E206466ECB|5|4
02/01/20|8BE934D8-435D-519E-149A-B2EE138EE9E0|2384|80D5DF24-3A78-CD58-2EC8-DE47624DBF35|6|9
02/08/20|090B41CB-613A-2F5A-9EA5-9187A5301818|2607|7FC8E57E-C53A-0932-40F5-16AEA33014AA|6|9
02/11/20|6F679457-28B1-C2BF-6D16-E5D631DE7141|3502|80D5DF24-3A78-CD58-2EC8-DE47624DBF35|3|3
02/09/20|938E4462-3E90-60FA-5F83-A09EDA937820|1221|C780CED2-A013-E1B9-B4E9-C15EA0635220|3|10
02/27/20|BB114C12-F755-806C-3FAA-1F5AAFD87C13|2958|8A5633F7-876A-79E0-194D-0B290C557C7E|1|2
02/02/20|BB39689C-D706-ACC2-4E01-CA1706AF441F|3317|0ED07402-3ABD-A5E9-2486-9C2B52836A46|6|3
02/25/20|D6BF3E93-3333-C7B6-5E80-36D992D43D84|1072|A2E3628D-81E5-F30D-91E2-88E3FAC3067F|3|4
02/05/20|A71ADA7B-CD6E-4BA5-B70D-D7327A3F38AC|3529|0E2D7CCA-51AE-FF39-08C0-F2C85DC62879|3|4
02/04/20|8BCFF414-B522-8CCF-7100-440A5A06509D|2860|1E2BBA25-12FD-18D4-841A-B0C07919C077|5|4
02/20/20|E1747CD0-4E45-C858-A470-826210FAB6F2|3348|D17AECD9-4136-8511-395D-A780AE2EED74|5|6
02/03/20|51F14459-AC9A-FB66-FCDA-5C7337834E51|1780|D6EA7CC2-B292-A089-98EE-D184A7F3F06F|3|7
02/29/20|1B9EB93A-E6D5-D464-166F-C3715FCE59E3|3935|7781FD8F-C058-D11D-3F34-DFBB94540A38|6|6
02/03/20|6D962D8C-5402-CDA0-D73B-5B31C524968D|1352|2E94171E-8783-3A1C-6742-9E7D7315AD9C|3|4
02/27/20|78D4C69A-6D5A-5BBF-AC53-684CE2D06A92|1303|73B9EA0E-132F-1820-903C-A71B5C6FDD57|3|5
02/07/20|F79F0AF4-FD70-8DF9-2828-34A574F39F06|1186|96ACBD39-06CF-426B-B27C-93B5A7383073|6|8
02/24/20|717CDE75-0F61-1796-1D4F-D72E276478E9|1792|1BC52EA9-6367-9075-ACC2-5F84E8D3D14D|1|7
02/03/20|DC125F6D-B4E7-6D78-37EE-1DA741132CD2|2139|7CE435EA-EBD6-E713-6E46-D09F1C5C7895|3|8
02/04/20|071E8662-D546-3526-69FC-99D45CFB47D0|3801|72CE5B8E-5160-7F5C-FB47-6020573D85C5|3|5
02/06/20|201416AA-05C9-2991-CFF1-C8C7CD2DED7C|1142|506D3784-B649-FD17-5486-3992549017DA|4|7
02/12/20|946FE5CF-9A81-9465-3891-06D08389F859|3777|B9AD00A2-D2EF-6F2E-BDEC-943BADDC1FA1|3|1
02/21/20|F362D031-DAA4-38D8-AA92-995355BD44F7|1601|BC04C147-D8DF-6B3C-8BE7-468BDFCC5ADC|5|9
02/06/20|5B529269-8F5B-15EF-F724-5FED7FE4B9EF|2293|5BA5E936-A53D-99D5-D43F-E740FC21A7FB|6|10
02/07/20|CFCC547B-243D-FA04-F550-51639927EFAC|1940|CF3499ED-FE5B-9813-532D-4BD9FD336BB9|1|8
02/24/20|4B4EE34A-C265-512F-2A0F-1D09726351C7|1197|4634ACEB-16E8-474B-AB05-34B9ED3D6724|2|1
02/25/20|24448075-4BE9-8D8D-E264-CA5DEBF01ABD|1201|0714B525-5B92-323B-4229-200969999C6A|4|5
02/23/20|1492A34E-23F9-2C3C-74CB-23618E5B7776|3431|B71B07AF-1A8C-7F39-9886-2F5D32EF0DF5|6|1
02/10/20|A48C8D6B-6008-A32B-C299-AB15777198ED|1313|F5A2E7EE-630D-2828-EF78-F32F9722DF84|2|1
02/12/20|6E2F1A0E-B28C-8226-B652-4390EC76D43F|3574|443CAF39-9CAC-D1A6-9422-C48C25F4DECF|3|3
02/15/20|8DB8DCF9-F6C2-A347-3D43-87ED96E22212|2828|169F9AFE-F34D-E908-368F-4C39DBD3625D|4|4
02/23/20|14C203C6-E817-8793-58EB-F29DF9B133D2|2552|1E8F4288-05E8-DAF0-8308-96EC9628FE55|6|5
02/18/20|F6B4C4A8-1793-299E-00F8-C79C59DC2194|1013|61231F7D-AA02-951C-EEA3-005A62EE4C42|4|4
02/24/20|B9C3599B-1D46-8556-4025-17D7F4A61EAE|3523|F22E1C77-6D16-C023-5782-BB284A8B15A8|1|7
02/11/20|E004DF87-86D0-498C-E8DD-D4B4786D2745|2219|8287FC07-EEBB-88F9-5D47-C0306F60B1DA|6|6
02/24/20|2049FC31-5772-E187-B7EB-D1B43DCB38B4|3842|7760C3BA-66B8-8153-5348-A0DDC4D8120E|3|3
02/18/20|F3DCEB9F-DDC3-377E-B010-2E7D04733059|3136|B5B9C558-E8BB-3558-B227-AEDCCB09BF76|5|8
02/16/20|EFCA5286-C628-C428-DF38-5F7677CCE640|1641|63D9D334-1228-1924-DA71-87496B283A25|1|6
02/20/20|2909DAE6-85BE-412D-58AD-4C0657491CB1|2216|17EC5D66-E988-C658-C97C-761441FFCA7A|4|1
02/18/20|0FC82CB8-09F1-317C-7680-55FFFD2ABB24|2503|081F4E4D-B23E-4FEA-E3F4-E300954FDED8|5|4
02/25/20|2EE3497B-CAA6-CB3E-2EEC-35DFAF3DCC22|1716|02761B47-99BD-7B6C-00B0-38C8ED699960|5|9
02/18/20|38324A6D-F681-B638-FFBD-D49DF7DEFFE6|2116|19CE201E-0323-EEA2-6F27-8488F872DFC1|2|8
02/29/20|CFA53E79-F799-3F69-21D6-EAE1542E14D1|2683|E012E14B-2D25-6E75-F175-A2B76A0D0242|3|8
